FIPS,T2
37197,85.5
37199,78.58
38001,99.81
38003,93.0
38005,94.14
38007,97.12
38009,97.83
38011,98.51
38013,96.84
38015,97.18
38017,94.26
38019,92.71
38021,93.47
38023,97.57
38025,96.89
38027,93.56
38029,96.35
38031,92.73
38033,97.03
38035,92.77
38037,98.51
38039,92.08
38041,98.51
38043,95.7
38045,93.34
38047,94.41
38049,98.69
38051,93.42
38053,97.52
38055,96.94
38057,97.29
38059,97.61
38061,94.95
38063,92.82
38065,97.63
38067,92.66
38069,96.44
38071,93.02
38073,93.09
38075,97.99
38077,92.84
38079,95.22
38081,92.07
38083,96.19
38085,97.83
38087,97.66
38089,97.32
38091,91.99
38093,93.63
38095,94.19
38097,92.88
38099,93.51
38101,96.42
38103,94.62
38105,97.65
39001,85.57
39003,86.27
39005,85.08
39007,73.0
39009,87.26
39011,86.79
39013,86.49
39015,84.65
39017,86.85
39019,87.84
39021,85.41
39023,86.0
39025,85.26
39027,84.67
39029,87.4
39031,87.66
39033,85.15
39035,69.98
39037,85.51
39039,86.72
39041,86.43
39043,72.52
39045,86.49
39047,85.8
39049,87.62
39051,87.26
39053,87.44
39055,85.17
39057,86.25
39059,87.64
39061,86.36
39063,86.31
39065,86.02
39067,87.08
39069,87.69
39071,84.38
39073,86.61
39075,86.79
39077,84.16
39079,87.44
39081,86.88
39083,86.25
39085,66.9
39087,87.13
39089,86.61
39091,85.55
39093,73.78
39095,79.21
39097,86.04
39099,87.44
39101,86.95
39103,85.32
39105,87.6
39107,86.04
39109,86.32
39111,86.22
39113,86.68
39115,87.01
39117,86.09
39119,87.78
39121,86.94
39123,75.51
39125,86.81
39127,86.79
39129,86.65
39131,87.19
39133,87.12
39135,85.3
39137,87.28
39139,85.14
39141,86.83
39143,84.69
39145,87.19
39147,85.62
39149,86.38
39151,87.15
39153,86.61
39155,87.33
39157,87.48
39159,86.05
39161,86.47
39163,86.88
39165,85.6
39167,87.57
39169,86.32
39171,85.95
39173,86.34
39175,85.59
40001,97.32
40003,104.31
40005,106.23
40007,106.05
40009,108.37
40011,105.73
40013,107.64
40015,108.18
40017,106.03
40019,110.26
40021,98.96
40023,104.77
40025,99.73
40027,106.09
40029,107.98
40031,110.26
40033,110.88
40035,97.56
40037,102.25
40039,107.13
40041,97.03
40043,105.75
40045,106.27
40047,103.35
40049,108.66
40051,108.43
40053,102.65
40055,109.35
40057,109.62
40059,105.66
40061,100.8
40063,105.93
40065,110.34
40067,110.91
40069,108.39
40071,100.53
40073,105.84
40075,109.0
40077,98.92
40079,97.14
40081,104.4
40083,105.03
40085,110.3
40087,107.35
40089,99.28
40091,103.82
40093,105.55
40095,109.54
40097,99.16
40099,108.59
40101,102.81
40103,101.95
40105,98.69
40107,104.54
40109,105.98
40111,103.46
40113,99.37
40115,95.83
40117,101.73
40119,102.99
40121,104.27
40123,107.2
40125,105.69
40127,100.49
40129,107.82
40131,99.95
40133,105.3
40135,99.95
40137,110.57
40139,103.5
40141,110.86
40143,101.66
40145,101.77
40147,99.07
40149,108.01
40151,104.14
40153,105.22
41001,94.08
41003,97.72
41005,91.58
41007,84.81
41009,95.49
41011,91.71
41013,93.43
41015,88.36
41017,90.82
41019,96.33
41021,100.76
41023,91.78
41025,94.46
41027,91.26
41029,96.78
41031,93.96
41033,98.44
41035,91.08
41037,91.89
41039,92.39
41041,86.05
41043,92.66
41045,97.09
41047,94.57
41049,99.54
41051,96.3
41053,97.2
41055,99.52
41057,86.38
41059,98.29
41061,91.94
41063,91.85
41065,95.67
41067,95.92
41069,95.79
41071,97.29
42001,84.34
42003,85.44
42005,85.42
42007,86.49
42009,82.2
42011,84.9
42013,83.19
42015,83.39
42017,83.19
42019,85.28
42021,81.27
42023,81.95
42025,81.7
42027,83.34
42029,83.39
42031,84.42
42033,82.99
42035,83.01
42037,84.4
42039,84.92
42041,85.53
42043,86.0
42045,84.38
42047,81.73
42049,72.07
42051,82.96
42053,82.92
42055,84.56
42057,84.2
42059,85.71
42061,84.94
42063,84.18
42065,83.21
42067,86.65
42069,82.17
42071,84.63
42073,86.92
42075,85.23
42077,84.42
42079,82.72
42081,83.43
42083,80.92
42085,86.32
42087,85.37
42089,80.89
42091,83.98
42093,85.51
42095,83.53
42097,86.34
42099,86.23
42101,85.1
42103,80.94
42105,79.97
42107,83.62
42109,86.31
42111,78.75
42113,81.86
42115,82.78
42117,81.64
42119,84.38
42121,84.78
42123,83.32
42125,85.78
42127,81.73
42129,84.22
42131,83.64
42133,84.76
44001,84.85
44003,83.61
44005,80.83
44007,83.71
44009,79.63
45001,89.53
45003,91.24
45005,92.59
45007,89.73
45009,91.76
45011,91.36
45013,86.85
45015,89.04
45017,89.69
45019,86.76
45021,87.78
45023,89.15
45025,90.3
45027,91.24
45029,89.85
45031,90.88
45033,89.4
45035,89.53
45037,89.47
45039,88.99
45041,90.97
45043,86.76
45045,86.76
45047,88.9
45049,91.4
45051,88.41
45053,89.46
45055,90.68
45057,89.29
45059,88.99
45061,91.67
45063,89.82
45065,89.38
45067,89.94
45069,89.55
45071,88.75
45073,87.91
45075,90.01
45077,87.17
45079,89.44
45081,89.22
45083,87.62
45085,91.92
45087,89.1
45089,89.64
45091,88.63
46003,93.52
46005,93.94
46007,97.56
46009,95.95
46011,87.46
46013,93.18
46015,94.03
46017,96.66
46019,99.75
46021,96.57
46023,92.98
46025,89.37
46027,93.16
46029,88.7
46031,99.36
46033,95.86
46035,94.26
46037,88.3
46039,87.44
46041,99.55
46043,92.5
46045,94.75
46047,101.75
46049,95.25
46051,90.21
46053,93.88
46055,100.44
46057,88.95
46059,94.89
46061,95.27
46063,99.34
46065,97.66
46067,94.64
46069,95.29
46071,99.75
46073,94.17
46075,100.18
46077,90.61
46079,88.95
46081,90.46
46083,91.24
46085,97.11
46087,91.45
46089,93.47
46091,89.51
46093,99.52
46095,98.74
46097,92.95
46099,89.33
46101,88.36
46102,100.6
46103,96.37
46105,100.31
46107,95.97
46109,90.19
46111,94.35
46115,93.11
46117,100.45
46119,97.56
46121,95.68
46123,95.14
46125,92.01
46127,91.33
46129,96.31
46135,92.77
46137,99.68
47001,86.54
47003,89.62
47005,91.22
47007,85.69
47009,85.42
47011,89.38
47013,84.97
47015,88.57
47017,91.67
47019,79.88
47021,89.73
47023,91.56
47025,85.19
47027,88.41
47029,83.91
47031,88.38
47033,91.92
47035,85.05
47037,90.66
47039,92.08
47041,88.59
47043,89.73
47045,92.77
47047,92.61
47049,85.46
47051,88.18
47053,91.72
47055,90.77
47057,86.22
47059,84.06
47061,85.3
47063,86.31
47065,89.17
47067,84.85
47069,92.03
47071,92.66
47073,85.05
47075,92.23
47077,91.24
47079,91.62
47081,90.84
47083,90.48
47085,90.27
47087,88.75
47089,86.59
47091,78.67
47093,88.07
47095,92.93
47097,93.52
47099,90.95
47101,91.02
47103,90.14
47105,88.2
47107,88.52
47109,92.79
47111,88.52
47113,91.63
47115,87.48
47117,90.46
47119,90.91
47121,90.01
47123,85.3
47125,90.0
47127,89.51
47129,85.77
47131,91.8
47133,86.83
47135,91.44
47137,86.94
47139,85.59
47141,86.61
47143,88.3
47145,88.63
47147,88.81
47149,90.39
47151,85.06
47153,85.53
47155,83.14
47157,95.05
47159,89.58
47161,90.97
47163,83.05
47165,89.1
47167,93.79
47169,89.82
47171,79.38
47173,86.77
47175,85.28
47177,87.19
47179,82.69
47181,91.31
47183,91.58
47185,86.72
47187,89.8
47189,89.83
48001,105.44
48003,103.53
48005,103.95
48007,91.58
48009,111.2
48011,102.07
48013,104.52
48015,103.17
48017,101.55
48019,102.79
48021,104.36
48023,110.48
48025,101.95
48027,107.04
48029,104.05
48031,103.64
48033,106.84
48035,108.97
48037,102.25
48039,97.23
48041,106.5
48043,102.16
48045,104.18
48047,99.45
48049,108.12
48051,106.11
48053,105.82
48055,104.07
48057,91.31
48059,107.22
48061,93.61
48063,104.41
48065,102.4
48067,103.12
48069,102.2
48071,96.03
48073,104.85
48075,108.57
48077,111.31
48079,101.16
48081,107.74
48083,107.92
48085,107.02
48087,108.14
48089,102.88
48091,103.75
48093,108.86
48095,107.6
48097,110.16
48099,107.49
48101,107.98
48103,108.12
48105,104.05
48107,103.68
48109,99.81
48111,98.94
48113,108.5
48115,104.76
48117,101.3
48119,106.48
48121,108.97
48123,103.89
48125,104.59
48127,106.83
48129,104.65
48131,101.52
48133,108.7
48135,105.71
48137,103.41
48139,108.37
48141,101.28
48143,109.54
48145,107.01
48147,106.05
48149,103.87
48151,109.0
48153,104.9
48155,108.82
48157,102.11
48159,105.48
48161,106.83
48163,105.42
48165,99.23
48167,89.78
48169,106.11
48171,103.5
48173,107.44
48175,103.48
48177,104.14
48179,104.47
48181,107.96
48183,104.72
48185,106.12
48187,103.8
48189,103.55
48191,106.57
48193,107.87
48195,103.37
48197,109.78
48199,103.68
48201,102.56
48203,103.42
48205,100.15
48207,110.44
48209,103.84
48211,107.28
48213,106.39
48215,99.12
48217,108.21
48219,100.47
48221,110.57
48223,106.81
48225,106.02
48227,107.65
48229,98.55
48231,106.45
48233,104.23
48235,105.49
48237,110.62
48239,102.06
48241,102.51
48243,98.04
48245,98.08
48247,99.68
48249,101.71
48251,108.97
48253,109.54
48255,104.04
48257,107.92
48259,102.76
48261,94.84
48263,108.21
48265,102.92
48267,104.97
48269,107.89
48271,105.76
48273,96.01
48275,109.65
48277,105.28
48279,102.29
48281,106.47
48283,106.21
48285,103.8
48287,105.03
48289,106.07
48291,103.89
48293,106.18
48295,105.37
48297,103.59
48299,106.48
48301,105.58
48303,102.02
48305,103.24
48307,107.69
48309,108.09
48311,104.92
48313,106.7
48315,104.02
48317,106.79
48319,106.34
48321,94.19
48323,107.31
48325,103.95
48327,105.89
48329,107.28
48331,106.02
48333,107.26
48335,108.73
48337,110.84
48339,104.65
48341,102.16
48343,103.08
48345,106.66
48347,104.07
48349,107.64
48351,101.95
48353,107.28
48355,95.41
48357,105.22
48359,101.93
48361,103.17
48363,111.15
48365,104.11
48367,110.05
48369,101.41
48371,104.45
48373,103.3
48375,101.59
48377,100.45
48379,107.15
48381,101.5
48383,105.91
48385,103.12
48387,104.41
48389,106.63
48391,100.89
48393,105.64
48395,106.18
48397,107.13
48399,107.87
48401,104.32
48403,102.56
48405,103.19
48407,103.95
48409,99.39
48411,107.1
48413,104.79
48415,108.27
48417,109.85
48419,103.84
48421,100.65
48423,104.04
48425,109.98
48427,100.65
48429,110.89
48431,107.58
48433,109.45
48435,104.86
48437,103.01
48439,109.35
48441,107.15
48443,104.72
48445,101.93
48447,110.68
48449,104.92
48451,106.65
48453,104.86
48455,104.94
48457,102.72
48459,103.86
48461,106.43
48463,104.18
48465,106.18
48467,106.79
48469,103.53
48471,105.67
48473,104.34
48475,108.19
48477,105.28
48479,104.56
48481,102.49
48483,107.53
48485,110.59
48487,110.75
48489,94.87
48491,105.57
48493,104.63
48495,106.43
48497,110.46
48499,104.67
48501,100.42
48503,110.66
48505,102.92
48507,106.41
49001,95.81
49003,93.45
49005,93.04
49007,92.07
49009,87.57
49011,85.14
49013,87.71
49015,98.1
49017,93.11
49019,97.63
49021,96.73
49023,98.08
49025,97.81
49027,99.61
49029,89.83
49031,89.96
49033,90.37
49035,91.29
49037,97.14
49039,90.79
49041,90.1
49043,84.02
49045,97.07
49047,94.89
49049,93.11
49051,86.99
49053,101.89
49055,96.26
49057,88.56
50001,81.43
50003,79.75
50005,79.92
50007,80.31
50009,78.08
50011,80.4
50013,80.29
50015,79.07
50017,81.1
50019,79.07
50021,81.48
50023,80.31
50025,79.79
50027,80.24
51001,81.05
51003,85.3
51005,80.37
51007,86.2
51009,84.18
51011,85.98
51013,86.56
51015,79.84
51017,78.94
51019,84.16
51021,79.3
51023,82.98
51025,85.64
51027,82.13
51029,86.67
51031,85.66
51033,85.55
51035,78.28
51036,85.84
51037,86.11
51041,85.68
51043,86.05
51045,80.71
51047,86.32
51049,86.99
51051,81.55
51053,85.44
51057,85.71
51059,86.0
51061,85.62
51063,78.55
51065,87.04
51067,83.59
51069,85.12
51071,79.12
51073,84.63
51075,86.47
51077,76.82
51079,83.05
51081,86.45
51083,86.77
51085,85.26
51087,85.59
51089,85.32
51091,76.73
51093,85.89
51095,86.18
51097,85.44
51099,86.56
51101,85.64
51103,83.03
51105,83.35
51107,86.13
51109,86.41
51111,85.68
51113,83.93
51115,81.05
51117,86.74
51119,83.91
51121,80.6
51125,84.15
51127,85.98
51131,81.01
51133,81.82
51135,85.66
51137,86.41
51139,81.3
51141,81.99
51143,85.82
51145,86.49
51147,86.11
51149,85.51
51153,86.23
51155,80.64
51157,83.62
51159,85.77
51161,82.09
51163,80.85
51165,79.66
51167,80.08
51169,82.81
51171,81.37
51173,77.76
51175,86.09
51177,86.52
51179,86.79
51181,85.96
51183,86.11
51185,78.75
51187,84.6
51191,80.37
51193,84.49
51195,80.17
51197,79.2
51199,82.99
51510,86.38
51520,82.4
51530,82.29
51540,86.31
51550,85.77
51570,85.89
51580,80.89
51590,87.06
51595,86.81
51600,85.8
51610,85.71
51620,86.86
51630,87.04
51640,78.6
51650,76.37
51660,81.32
51670,85.6
51678,82.04
51680,85.48
51683,86.32
51685,85.89
51690,85.39
51700,85.1
51710,79.57
51720,79.5
51730,86.04
51735,78.84
51740,85.51
51750,81.52
51760,85.48
51770,83.39
51775,83.17
51790,81.43
51800,86.07
51810,81.45
51820,81.55
51830,86.29
51840,86.52
53001,103.48
53003,99.73
53005,105.1
53007,88.0
53009,79.21
53011,96.21
53013,97.0
53015,93.06
53017,99.86
53019,93.34
53021,105.4
53023,99.73
53025,103.71
53027,83.84
53029,90.93
53031,82.71
53033,94.28
53035,97.81
53037,92.84
53039,97.38
53041,92.73
53043,100.78
53045,92.07
53047,89.4
53049,82.58
53051,91.33
53053,91.76
53055,78.67
53057,89.19
53059,90.45
53061,91.58
53063,100.45
53065,96.17
53067,97.95
53069,89.83
53071,104.38
53073,85.3
53075,102.65
53077,94.6
54001,82.96
54003,85.91
54005,84.9
54007,86.02
54009,86.29
54011,87.31
54013,86.76
54015,85.78
54017,86.41
54019,82.0
54021,86.56
54023,79.03
54025,78.39
54027,82.9
54029,86.79
54031,79.41
54033,85.64
54035,87.42
54037,86.32
54039,86.49
54041,86.11
54043,86.38
54045,83.44
54047,82.87
54049,85.39
54051,84.92
54053,87.58
54055,80.24
54057,81.19
54059,84.31
54061,84.72
54063,80.22
54065,84.4
54067,80.76
54069,85.77
54071,77.52
54073,87.15
54075,75.52
54077,80.98
54079,87.42
54081,81.09
54083,77.07
54085,86.81
54087,86.81
54089,80.74
54091,84.72
54093,78.46
54095,86.56
54097,82.65
54099,85.78
54101,79.9
54103,85.28
54105,87.24
54107,87.8
54109,82.24
55001,85.05
55003,68.83
55005,81.84
55007,76.75
55009,80.55
55011,83.91
55013,84.24
55015,82.2
55017,83.43
55019,82.94
55021,83.1
55023,84.36
55025,83.57
55027,82.65
55029,66.88
55031,82.13
55033,82.56
55035,83.55
55037,82.0
55039,82.22
55041,81.73
55043,84.6
55045,84.67
55047,83.62
55049,83.93
55051,80.69
55053,84.58
55055,83.35
55057,83.82
55059,67.5
55061,68.31
55063,84.49
55065,84.33
55067,82.26
55069,81.97
55071,68.45
55073,82.63
55075,81.97
55077,84.2
55078,84.88
55079,66.02
55081,82.89
55083,81.75
55085,83.05
55087,84.11
55089,66.63
55091,83.39
55093,82.44
55095,83.52
55097,84.43
55099,82.17
55101,67.87
55103,83.35
55105,84.54
55107,83.16
55109,82.67
55111,83.19
55113,82.8
55115,84.0
55117,69.49
55119,82.15
55121,84.04
55123,82.92
55125,82.65
55127,82.87
55129,82.85
55131,79.77
55133,80.67
55135,84.07
55137,84.54
55139,82.74
55141,84.15
56001,87.13
56003,92.39
56005,95.88
56007,88.63
56009,94.87
56011,94.59
56013,87.78
56015,100.38
56017,90.14
56019,91.83
56021,94.86
56023,87.75
56025,92.23
56027,98.01
56029,84.06
56031,97.61
56033,93.0
56035,84.31
56037,91.72
56039,81.34
56041,90.34
56043,93.56
56045,96.28
