FIPS,T2
18053,80.98
18055,84.0
18057,81.19
18059,81.28
18061,84.7
18063,81.18
18065,79.97
18067,81.3
18069,80.06
18071,82.76
18073,81.63
18075,79.25
18077,83.32
18079,82.47
18081,82.71
18083,84.58
18085,78.28
18087,77.31
18089,74.64
18091,77.47
18093,83.98
18095,80.11
18097,82.94
18099,79.11
18101,84.22
18103,80.44
18105,83.64
18107,82.33
18109,82.9
18111,82.47
18113,77.2
18115,83.25
18117,83.68
18119,83.64
18121,83.98
18123,86.04
18125,85.19
18127,74.98
18129,87.4
18131,80.85
18133,81.82
18135,79.32
18137,81.99
18139,80.89
18141,77.9
18143,83.61
18145,82.08
18147,87.28
18149,79.12
18151,77.34
18153,84.87
18155,83.01
18157,82.83
18159,81.9
18161,81.03
18163,87.57
18165,84.56
18167,85.1
18169,80.55
18171,83.34
18173,86.67
18175,83.52
18177,80.02
18179,79.02
18181,82.54
18183,78.26
19001,93.69
19003,93.97
19005,83.84
19007,92.73
19009,93.7
19011,89.2
19013,88.72
19015,93.76
19017,87.26
19019,87.08
19021,92.64
19023,88.65
19025,93.79
19027,94.14
19029,94.17
19031,87.24
19033,88.93
19035,94.53
19037,86.22
19039,94.5
19041,91.53
19043,84.0
19045,84.85
19047,94.35
19049,94.32
19051,91.35
19053,94.37
19055,85.23
19057,87.71
19059,89.92
19061,83.59
19063,88.63
19065,84.94
19067,87.91
19069,90.18
19071,96.42
19073,94.28
19075,89.76
19077,94.01
19079,92.39
19081,89.53
19083,90.75
19085,96.33
19087,89.1
19089,85.12
19091,91.81
19093,94.64
19095,90.45
19097,83.86
19099,92.03
19101,90.72
19103,88.77
19105,85.15
19107,91.47
19109,89.31
19111,88.09
19113,87.69
19115,87.91
19117,94.41
19119,94.05
19121,94.35
19123,92.77
19125,93.85
19127,90.81
19129,96.26
19131,86.63
19133,97.12
19135,93.34
19137,94.82
19139,88.09
19141,93.36
19143,91.45
19145,94.93
19147,90.28
19149,96.76
19151,92.44
19153,93.42
19155,95.7
19157,91.38
19159,94.39
19161,94.01
19163,86.77
19165,94.24
19167,95.31
19169,92.34
19171,90.03
19173,93.99
19175,93.96
19177,89.55
19179,91.89
19181,94.15
19183,90.21
19185,93.42
19187,93.33
19189,87.4
19191,84.2
19193,97.23
19195,86.86
19197,91.31
20001,93.06
20003,93.16
20005,95.65
20007,96.44
20009,97.2
20011,92.98
20013,96.08
20015,95.31
20017,95.79
20019,97.32
20021,93.06
20023,98.73
20025,95.22
20027,97.68
20029,97.83
20031,93.58
20033,95.59
20035,96.03
20037,92.93
20039,97.59
20041,97.79
20043,94.77
20045,95.38
20047,95.74
20049,96.96
20051,96.96
20053,97.57
20055,94.98
20057,94.05
20059,94.14
20061,97.07
20063,95.99
20065,97.21
20067,94.6
20069,93.85
20071,94.78
20073,96.06
20075,95.38
20077,96.49
20079,96.01
20081,93.43
20083,95.49
20085,96.53
20087,95.68
20089,97.66
20091,94.41
20093,95.05
20095,96.24
20097,94.95
20099,95.85
20101,94.95
20103,95.49
20105,98.49
20107,92.35
20109,96.15
20111,95.0
20113,96.98
20115,96.75
20117,96.49
20119,94.41
20121,93.4
20123,98.46
20125,97.29
20127,95.86
20129,94.28
20131,95.95
20133,94.77
20135,95.4
20137,97.92
20139,94.96
20141,98.15
20143,98.15
20145,96.31
20147,98.11
20149,96.6
20151,95.67
20153,97.54
20155,96.78
20157,97.59
20159,97.23
20161,97.21
20163,97.97
20165,96.53
20167,97.79
20169,98.37
20171,95.22
20173,96.17
20175,93.81
20177,96.57
20179,96.3
20181,95.94
20183,97.75
20185,97.02
20187,94.95
20189,94.17
20191,96.49
20193,96.06
20195,95.9
20197,95.99
20199,95.34
20201,97.0
20203,95.02
20205,96.21
20207,94.51
20209,95.52
21001,84.51
21003,87.04
21005,84.16
21007,91.17
21009,86.04
21011,83.57
21013,80.4
21015,83.08
21017,82.33
21019,83.05
21021,84.11
21023,83.91
21025,82.2
21027,85.05
21029,84.61
21031,86.97
21033,87.37
21035,89.2
21037,82.87
21039,90.0
21041,83.32
21043,83.01
21045,83.26
21047,87.93
21049,82.69
21051,81.91
21053,84.65
21055,88.68
21057,85.37
21059,87.26
21061,85.89
21063,82.8
21065,83.14
21067,82.81
21069,83.28
21071,82.85
21073,83.52
21075,90.0
21077,83.07
21079,83.8
21081,82.9
21083,89.02
21085,86.22
21087,84.81
21089,83.12
21091,86.95
21093,84.67
21095,79.11
21097,83.19
21099,85.28
21101,88.29
21103,83.26
21105,89.37
21107,87.31
21109,82.2
21111,85.24
21113,83.5
21115,83.16
21117,83.12
21119,81.93
21121,81.54
21123,84.72
21125,82.45
21127,83.1
21129,82.26
21131,81.23
21133,80.11
21135,82.6
21137,82.74
21139,89.11
21141,87.67
21143,88.5
21145,90.09
21147,82.67
21149,87.06
21151,83.75
21153,82.4
21155,84.36
21157,89.24
21159,83.28
21161,82.99
21163,84.7
21165,82.83
21167,83.89
21169,85.21
21171,86.05
21173,82.63
21175,83.12
21177,87.64
21179,84.54
21181,83.34
21183,86.83
21185,84.25
21187,83.19
21189,82.45
21191,83.48
21193,82.08
21195,81.64
21197,83.03
21199,82.96
21201,83.41
21203,82.44
21205,82.63
21207,84.56
21209,82.56
21211,83.48
21213,87.58
21215,84.36
21217,84.33
21219,87.87
21221,88.97
21223,83.79
21225,89.01
21227,87.03
21229,84.7
21231,83.77
21233,88.16
21235,82.04
21237,82.27
21239,82.76
22001,91.0
22003,90.86
22005,89.49
22007,90.55
22009,90.3
22011,90.64
22013,91.2
22015,94.5
22017,94.57
22019,90.52
22021,90.99
22023,87.82
22025,89.85
22027,92.97
22029,90.64
22031,91.81
22033,90.12
22035,95.13
22037,89.92
22039,91.17
22041,91.83
22043,90.05
22045,87.1
22047,90.45
22049,90.12
22051,86.47
22053,90.7
22055,90.7
22057,87.98
22059,90.46
22061,91.38
22063,89.46
22065,93.54
22067,91.2
22069,89.91
22071,86.23
22073,91.31
22075,87.26
22077,90.55
22079,90.27
22081,90.93
22083,92.95
22085,89.76
22087,86.11
22089,87.62
22091,90.32
22093,89.51
22095,86.99
22097,90.73
22099,90.99
22101,87.94
22103,87.78
22105,90.1
22107,90.73
22109,86.72
22111,91.35
22113,88.52
22115,89.71
22117,90.23
22119,94.19
22121,89.94
22123,93.07
22125,89.89
22127,90.03
23001,74.05
23003,72.41
23005,71.42
23007,69.4
23009,70.02
23011,74.66
23013,65.8
23015,69.91
23017,71.02
23019,74.17
23021,71.92
23023,71.17
23025,71.4
23027,72.81
23029,72.12
23031,72.28
24001,79.3
24003,84.04
24005,82.47
24009,83.93
24011,82.35
24013,82.29
24015,81.86
24017,84.88
24019,81.37
24021,83.14
24023,73.4
24025,82.4
24027,83.43
24029,81.7
24031,83.55
24033,85.42
24035,81.25
24037,82.53
24039,80.2
24041,81.07
24043,82.65
24045,82.31
24047,80.15
24510,84.6
25001,71.8
25003,70.36
25005,75.58
25007,70.63
25009,75.38
25011,73.53
25013,76.06
25015,74.84
25017,78.24
25019,69.84
25021,77.99
25023,75.34
25025,76.69
25027,75.83
26001,63.03
26003,56.8
26005,65.84
26007,61.99
26009,71.49
26011,72.14
26013,71.8
26015,76.82
26017,76.82
26019,62.24
26021,65.95
26023,77.25
26025,77.67
26027,78.15
26029,59.86
26031,71.58
26033,64.38
26035,79.41
26037,78.78
26039,77.68
26041,70.54
26043,76.57
26045,77.79
26047,65.34
26049,78.62
26051,81.19
26053,72.27
26055,74.08
26057,79.38
26059,77.74
26061,67.44
26063,65.19
26065,78.58
26067,78.17
26069,62.69
26071,74.39
26073,79.45
26075,78.44
26077,76.44
26079,76.71
26081,76.46
26083,53.87
26085,76.06
26087,77.77
26089,58.39
26091,79.45
26093,78.76
26095,62.4
26097,62.31
26099,77.95
26101,62.98
26103,66.7
26105,62.55
26107,77.99
26109,75.78
26111,80.89
26113,78.08
26115,75.85
26117,78.51
26119,77.31
26121,63.27
26123,76.73
26125,79.11
26127,62.55
26129,79.86
26131,62.49
26133,77.14
26135,78.46
26137,74.84
26139,63.99
26141,59.07
26143,79.57
26145,79.05
26147,75.7
26149,77.31
26151,69.1
26153,66.99
26155,78.6
26157,77.13
26159,67.82
26161,79.72
26163,80.13
26165,75.15
27001,83.62
27003,84.42
27005,86.07
27007,83.7
27009,82.62
27011,92.84
27013,86.65
27015,88.05
27017,83.03
27019,83.5
27021,84.25
27023,89.4
27025,83.17
27027,93.69
27029,86.99
27031,65.07
27033,89.4
27035,84.87
27037,83.88
27039,83.26
27041,84.36
27043,86.58
27045,83.32
27047,85.24
27049,82.96
27051,89.01
27053,84.22
27055,83.62
27057,85.86
27059,82.92
27061,84.31
27063,89.87
27065,82.36
27067,85.51
27069,86.58
27071,82.72
27073,93.47
27075,70.72
27077,79.54
27079,84.45
27081,90.68
27083,90.45
27085,84.38
27087,87.6
27089,89.89
27091,87.49
27093,84.49
27095,82.08
27097,83.41
27099,84.13
27101,89.01
27103,85.93
27105,90.23
27107,92.77
27109,82.85
27111,85.57
27113,90.66
27115,81.91
27117,89.31
27119,91.98
27121,85.8
27123,84.85
27125,90.46
27127,89.53
27129,87.69
27131,83.68
27133,91.81
27135,84.7
27137,78.66
27139,84.04
27141,83.86
27143,84.87
27145,83.17
27147,84.02
27149,90.12
27151,89.26
27153,82.83
27155,91.6
27157,82.9
27159,84.33
27161,84.99
27163,83.57
27165,88.23
27167,93.2
27169,82.96
27171,83.28
27173,91.33
28001,89.4
28003,92.28
28005,88.77
28007,88.97
28009,92.32
28011,92.39
28013,93.11
28015,89.33
28017,93.7
28019,90.81
28021,89.46
28023,90.45
28025,94.23
28027,92.05
28029,88.72
28031,88.68
28033,92.97
28035,89.56
28037,88.59
28039,90.0
28041,90.64
28043,92.44
28045,88.41
28047,86.65
28049,89.64
28051,89.31
28053,91.4
28055,93.96
28057,92.21
28059,87.15
28061,91.09
28063,89.11
28065,88.9
28067,90.3
28069,89.02
28071,92.48
28073,88.95
28075,89.33
28077,89.28
28079,89.1
28081,92.41
28083,90.63
28085,88.66
28087,93.45
28089,90.37
28091,89.29
28093,92.37
28095,92.43
28097,90.86
28099,89.04
28101,91.02
28103,92.57
28105,93.51
28107,91.96
28109,89.44
28111,89.89
28113,89.4
28115,92.26
28117,92.21
28119,92.62
28121,89.89
28123,91.24
28125,92.52
28127,89.47
28129,89.94
28131,88.81
28133,91.72
28135,92.32
28137,92.41
28139,92.73
28141,91.87
28143,93.04
28145,92.64
28147,89.31
28149,91.08
28151,91.06
28153,91.29
28155,92.26
28157,88.83
28159,90.45
28161,92.52
28163,90.7
29001,91.04
29003,94.44
29005,95.97
29007,88.09
29009,90.73
29011,91.45
29013,90.61
29015,90.95
29017,90.86
29019,88.5
29021,94.44
29023,92.8
29025,93.78
29027,87.4
29029,90.32
29031,91.83
29033,92.03
29035,92.01
29037,92.28
29039,91.96
29041,92.28
29043,91.44
29045,89.76
29047,93.76
29049,93.69
29051,89.02
29053,90.03
29055,86.76
29057,92.14
29059,91.45
29061,94.62
29063,94.71
29065,88.05
29067,91.18
29069,90.16
29071,86.94
29073,87.22
29075,95.45
29077,92.64
29079,94.21
29081,94.71
29083,91.71
29085,90.52
29087,95.5
29089,88.84
29091,91.18
29093,87.64
29095,94.1
29097,91.44
29099,86.23
29101,92.66
29103,91.72
29105,90.3
29107,91.72
29109,90.88
29111,91.24
29113,87.31
29115,93.94
29117,93.9
29119,91.58
29121,92.26
29123,88.83
29125,88.47
29127,91.11
29129,93.6
29131,90.0
29133,91.63
29135,90.88
29137,90.7
29139,86.29
29141,90.82
29143,90.97
29145,91.81
29147,94.8
29149,91.76
29151,88.03
29153,90.93
29155,91.36
29157,88.36
29159,91.42
29161,88.32
29163,88.47
29165,94.71
29167,93.07
29169,89.4
29171,91.89
29173,89.78
29175,91.62
29177,92.91
29179,89.87
29181,92.03
29183,87.53
29185,91.06
29186,86.54
29187,86.02
29189,88.11
29195,89.47
29197,90.97
29199,91.0
29201,93.25
29203,91.51
29205,91.45
29207,92.91
29209,91.31
29211,93.16
29213,91.22
29215,90.46
29217,91.4
29219,86.79
29221,85.59
29223,91.9
29225,91.76
29227,95.05
29229,91.62
29510,88.43
30001,83.88
30003,93.54
30005,94.62
30007,91.54
30009,89.46
30011,94.73
30013,92.41
30015,96.75
30017,96.85
30019,90.86
30021,96.33
30023,83.5
30025,95.14
30027,93.33
30029,85.82
30031,85.96
30033,95.95
30035,88.57
30037,93.4
30039,85.68
30041,97.29
30043,88.63
30045,87.69
30047,90.01
30049,87.24
30051,95.49
30053,89.8
30055,95.38
30057,85.59
30059,85.69
30061,88.41
30063,88.75
30065,96.04
30067,81.95
30069,96.82
30071,94.82
30073,92.43
30075,95.61
30077,86.18
30079,96.31
30081,87.08
30083,95.88
30085,94.62
30087,95.68
30089,90.43
30091,93.94
30093,86.14
30095,91.33
30097,88.27
30099,90.63
30101,95.07
30103,96.67
30105,94.1
30107,90.21
30109,94.21
30111,96.31
31001,97.65
31003,100.09
31005,99.86
31007,96.94
31009,101.07
31011,99.3
31013,97.57
31015,102.54
31017,102.09
31019,98.92
31021,98.02
31023,97.84
31025,96.94
31027,98.65
31029,101.43
31031,100.92
31033,99.43
31035,97.52
31037,98.29
31039,98.49
31041,99.64
31043,98.94
31045,97.93
31047,99.36
31049,100.89
31051,98.35
31053,98.26
31055,97.2
31057,100.62
31059,97.66
31061,97.43
31063,99.14
31065,99.12
31067,96.48
31069,100.47
31071,100.72
31073,98.62
31075,99.61
31077,99.46
31079,98.24
31081,97.68
31083,98.46
31085,99.39
31087,99.21
31089,100.81
31091,100.69
31093,99.21
31095,96.98
31097,96.39
31099,97.9
31101,101.32
31103,103.5
31105,96.87
31107,99.46
31109,97.34
31111,100.27
31113,100.4
31115,101.39
31117,100.2
31119,98.98
31121,98.46
31123,100.22
31125,98.82
31127,96.73
31129,97.38
31131,96.82
31133,95.99
31135,101.5
31137,98.29
31139,99.48
31141,98.47
31143,97.93
31145,98.98
31147,96.42
31149,101.1
31151,97.38
31153,97.16
31155,97.84
31157,99.18
31159,97.79
31161,98.67
31163,99.97
31165,95.83
31167,98.28
31169,97.54
31171,101.59
31173,98.56
31175,100.24
31177,97.38
31179,98.47
31181,97.38
31183,100.15
31185,97.9
32001,96.31
32003,103.03
32005,89.1
32007,89.92
32009,94.23
32011,90.09
32013,94.66
32015,90.75
32017,94.98
32019,94.41
32021,92.53
32023,92.73
32027,96.35
32029,94.19
32031,92.86
32033,87.28
32510,90.14
33001,73.17
33003,71.56
33005,72.75
33007,69.22
33009,70.27
33011,73.74
33013,72.46
33015,75.29
33017,73.96
33019,71.26
34001,81.18
34003,81.23
34005,82.49
34007,82.81
34009,78.26
34011,80.82
34013,82.02
34015,82.44
34017,82.99
34019,80.67
34021,82.04
34023,82.04
34025,80.33
34027,79.81
34029,80.74
34031,79.57
34033,81.9
34035,81.46
34037,78.51
34039,82.09
34041,79.61
35001,88.39
35003,81.61
35005,91.04
35006,83.75
35007,82.17
35009,90.99
35011,91.65
35013,92.32
35015,93.09
35017,86.27
35019,90.39
35021,90.37
35023,90.55
35025,92.46
35027,85.91
35028,82.31
35029,91.76
35031,85.93
35033,82.08
35035,87.8
35037,91.78
35039,82.04
35041,90.7
35043,85.95
35045,90.34
35047,86.85
35049,84.27
35051,87.6
35053,86.99
35055,77.54
35057,85.69
35059,88.88
35061,90.39
36001,73.56
36003,69.46
36005,82.54
36007,71.8
36009,70.88
36011,71.51
36013,69.71
36015,72.18
36017,72.01
36019,72.95
36021,74.66
36023,71.1
36025,69.62
36027,77.99
36029,71.96
36031,70.47
36033,72.82
36035,72.86
36037,74.17
36039,72.5
36041,69.76
36043,71.17
36045,70.93
36047,83.17
36049,71.8
36051,73.15
36053,73.42
36055,63.52
36057,73.38
36059,79.2
36061,82.83
36063,65.01
36065,73.26
36067,74.66
36069,73.0
36071,78.42
36073,63.81
36075,71.04
36077,71.04
36079,78.66
36081,80.89
36083,72.14
36085,81.45
36087,79.65
36089,75.87
36091,74.82
36093,74.59
36095,70.57
36097,71.65
36099,74.23
36101,70.84
36103,74.8
36105,72.95
36107,72.28
36109,71.83
36111,75.47
36113,72.95
36115,74.57
36117,65.62
36119,80.22
36121,71.15
36123,72.12
37001,83.91
37003,80.71
37005,74.98
37007,87.19
37009,74.03
37011,72.25
37013,84.27
37015,85.03
37017,88.14
37019,87.06
37021,78.35
37023,80.92
37025,85.1
37027,79.56
37029,81.59
37031,81.99
37033,83.46
37035,82.74
37037,84.99
37039,80.51
37041,84.27
37043,79.65
37045,84.11
37047,89.67
37049,84.67
37051,87.31
37053,79.48
37055,80.06
37057,82.81
37059,82.89
37061,85.68
37063,83.98
37065,85.15
37067,83.05
37069,84.38
37071,85.15
37073,83.93
37075,77.61
37077,84.9
37079,86.09
37081,83.03
37083,84.65
37085,85.57
37087,74.84
37089,77.85
37091,84.47
37093,87.55
37095,81.43
37097,82.72
37099,76.75
37101,86.52
37103,85.42
37105,85.91
37107,84.67
37109,83.88
37111,79.66
37113,78.03
37115,77.16
37117,84.65
37119,85.68
37121,74.86
37123,84.96
37125,86.02
37127,84.47
37129,85.96
37131,84.69
37133,85.69
37135,84.07
37137,82.49
37139,82.22
37141,86.88
37143,82.81
37145,83.52
37147,85.3
37149,82.67
37151,83.23
37153,87.08
37155,88.11
37157,81.97
37159,83.57
37161,83.21
37163,86.81
37165,88.03
37167,85.17
37169,81.37
37171,79.65
37173,76.01
37175,77.32
37177,82.49
37179,86.32
37181,85.5
37183,84.85
37185,85.73
37187,84.24
37189,73.76
37191,85.44
37193,78.48
37195,85.91
37197,81.63
37199,75.54
38001,96.69
38003,98.46
38005,94.19
38007,93.24
38009,93.88
38011,93.81
38013,92.17
38015,98.17
38017,97.21
38019,91.22
38021,99.03
38023,92.89
38025,92.14
38027,97.72
38029,99.95
38031,96.94
38033,93.49
38035,97.39
38037,98.69
38039,98.44
38041,96.37
38043,97.11
38045,99.09
38047,98.04
38049,93.78
38051,98.29
38053,93.81
38055,92.16
38057,94.33
38059,98.38
38061,90.97
38063,96.08
38065,97.2
38067,89.04
38069,92.75
38071,94.77
38073,98.92
38075,93.36
38077,96.28
38079,92.07
38081,98.46
